parent_asin,review_count,sentiment_score_mean,positive_ratio,negative_ratio,normalized_sentiment_mean,normalized_review_volume,product_potential_score
B08XNCHTCY,13,2.8461538461538463,0.9230769230769231,0.07692307692307693,0.9230769230769231,0.20689655172413793,0.7082228116710876
B08Q4PLP1Q,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B08PBQGJ2Q,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0BRNTHSLP,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B09CM1FZKL,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B000CRFOMK,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B09YY7H26P,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B08PDXS84V,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07H8ZCSL9,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B08PBPZB5Z,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B01LZFDA8E,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B087R7MNBQ,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B005M08NM0,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07SF56FBJ,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B01580BPU0,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0876XG5ZM,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B09NLKB6RX,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B09NKT74SB,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07HFTBMRC,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B005N8W1MO,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B00IVPU7KE,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0875M44Y5,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0874YZVWK,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B00I59VBH4,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0C1BVZHD1,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0C1BSJRYB,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B00I5VVJNI,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0871ZF33N,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B005KDY8AU,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B01608AHA8,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B08P6S2757,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07SYW3XL1,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07SZ3N73V,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B01MTDB1GJ,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B09BDZ5297,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07H3W1FD8,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B01MEH8J9Z,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07T58DGSZ,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B01MQGMSVQ,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0BRT3SCLX,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07H5RNMP5,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B01MFCFKG5,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07H5F2SSX,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B086HF4KD8,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B09JLSN7LH,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B00IYOJD84,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B01MQVXHUM,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07T72QG3K,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07T7WRRD9,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B086JG98Y4,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B08PFZQPFJ,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0BRR8T4FH,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07SMNZK8H,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B01M2UVSHF,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0BRKGSJKH,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B08QSLJKGX,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0BB6R89VF,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B076PMVZMR,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0058BG0UK,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07HL5J1NF,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0BRXKZHGM,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0BRPBX6N8,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0BBB6452B,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0BBBVW58J,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B08PXVLQPM,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0B496582G,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B01MSTHCDX,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B08PZBT89T,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0BB6XM417,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0079MA92Q,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0BBMM296Y,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0BBMSYX16,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B09N75D6M4,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B08ND2TR95,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0077L8YOO,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B00HPTTZDC,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0076GEMGO,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B08NX1KL65,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07JWFWDTZ,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B00HHEAMXC,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0C177TK5Y,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0C15Q5H7H,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B087Q5XTK9,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07JPYJ5H1,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B087TMKFB2,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0BCDMS3PH,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B08MXVP2CL,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07SJ8L4M3,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B01KBEOL5E,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B016NUTG5K,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B09YJXSPPW,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B088B5PKL6,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B09YQD3K5Q,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07RYNFR2B,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B09N7SXX1X,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0BZHM9JD9,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B08NB7R131,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0796VRYV3,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B08MPYBG5C,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B00006JQ06,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B016PNI89U,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B016PMVM7Q,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07JHTVHM8,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07S1BDQ4P,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B006R9O2PC,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B016B13U9Y,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B09YNJKVX7,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0BSDJQV5D,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07STTXY55,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B00IF0JAIU,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B076RVWJ42,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B08NPZ574Z,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0BK4XYBVK,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B000067REN,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B005X0JTP4,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0BZVGQ1M3,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B005QUQP6W,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B09YVBF9Z9,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07HT12PD5,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07HRFLB6Y,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B005890G8Y,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B08NXC2F9R,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B08NXWM3GK,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B01M4NU4OM,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0BJXSGLFJ,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B087D8YFCD,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B087NGJNX7,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0BBZC1FTG,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B08MWHSF8M,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B08MWNSL2S,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0BC2STR39,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0BZP8K7Y7,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B01LD8GI3K,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B007136E1S,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07S5JVP78,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B006P88VSE,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0BS2ZMHCL,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0BS41MPV6,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0BRZFGB6R,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0BRZG5TK4,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0BSDQJCWP,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B006MUMLK4,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B016ZLJJKY,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0BS7758VQ,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B00005T406,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B006ZT4VA0,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0852K17VC,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07VDM4RM7,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07G4B7RKG,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B06W568Y6C,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B08XHFK5SZ,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B084DWF13J,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B011KFQASE,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B084BQ4PSL,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B005DLDO4U,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07VPQCSYR,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0846MH1CJ,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0B5GC79VZ,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B08XMR6T51,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0C3WX8QW8,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07FMD5V7D,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07VJMBRVQ,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B06XH9YXML,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07FY19B4Q,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B06XFTNSCT,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B09ZYN7CHJ,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0BR6ZF28J,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B004Q3C98S,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B08WHB73DK,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B004F9LF7E,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B01NAWBY12,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B08TX9GNB3,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0C3DJMBTC,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07FTSXDK4,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07V5DDC7R,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0856X6FN3,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B010CESJTC,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B00KQNVQ6S,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07FXH4XVB,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B00KR4XB64,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0859TMPHT,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07V5XS4MV,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07G61MFF6,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B012SXFW72,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B00LEF25QW,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B084HC99VY,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0BM3PMNM7,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0042X8XJ6,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0C7S8NBJK,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B00LI6NW8W,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B06XKM77TP,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B09HH5SP61,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B08XQJHDQZ,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0C49KQRX4,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B00M5JG8ZK,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B083M1DHDL,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07FC9BNQL,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B00M3SALAG,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B00M48532Q,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07VPNGJM9,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B06XNZJTGD,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0B3JVPY1K,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0BM11XSB1,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B00KXTZ3BE,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0C447ZT7H,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B09B389TPN,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B06WWQLM4S,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0B7RW47VZ,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0841FLXW3,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07FZVBRDW,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0110RZ0A6,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07VHBC8VP,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0045TYDNC,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B003ZHV70C,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0B85V929L,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B010P5714W,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B00404SUZ4,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07FFVVDJ8,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07W5WFNY3,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B010LHRFM2,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B083YHS7SV,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B083XHP2GN,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0B854322R,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B004ZKXXAK,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B08RNNF624,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0B9HF8KDV,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0B9HJ69JY,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0057Z7EIY,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0057WTEWQ,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0145VHFA2,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B086LL8V2G,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B004JMZPJQ,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07GK32C3Q,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B00KCZTAI6,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0C2VGGZFR,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07TX1M942,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07GLXY253,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0B9NR6CHX,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07V3FWFQG,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B00KATWRIY,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B01N58WYS7,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B004UETB20,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07H1KQ3SH,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B01MYRE7DL,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B08R5NGMS1,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0BKWMNK3J,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B08MBMWVDV,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B00K4PAP06,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07TRQ9JSH,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07H936BZT,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0000CCQKV,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B00JYFT4PO,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B086WGFKWQ,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B01MREKZDP,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0BKQZGST4,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0BKQGZCJM,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0052SCU8U,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0C2P7CNWG,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B09ZMLX5DB,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B01MQWUXZS,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B08R7WLBG7,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B08SWFPDWX,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B08SXQPZKF,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0B9GXVGJY,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07G8BR51Z,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B01N5G5PG2,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B085QC3JXX,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0BR3MLGZZ,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07GKH4SLV,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B01N6SEXI5,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B09HTM917T,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B06WD61CF5,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0BQRHFQJJ,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B09HXHQ1L1,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0B16HQ7NW,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B06WP2Y7B4,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0BQV27MZ7,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B09TN3N4F2,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0CCRNKX6X,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0BQQ234HZ,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B004SD22PQ,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07V3RB9C1,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07GVS4RW2,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B09P4KJSTQ,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B09P3GTQJ1,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B01N0GONP1,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B09BFTLT4M,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B01N14PF8X,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B01N1X28F1,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B00K8GZHUY,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07GBNN79K,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
0062970704,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B08TR5G1XH,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B08TRCQHWZ,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B013CCTM2E,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B08SW2BZ1P,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B00093IIRA,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B08TTT6F56,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B00K8GZED4,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B01N22LFPL,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0BGZ2SFMH,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0BGPK95HK,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B07N7HWP59,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
B0BGP6X9NF,2,3.0,1.0,0.0,1.0,0.017241379310344827,0.7051724137931034
